,property_name,from,to,species_name,file_name,property_constraint,value
32,spike_arrangement,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,lateral,apart
33,spike_shape,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,lateral,cylindric
34,spike_length,12mm,40mm,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,lateral,
35,spike_width,4mm,11mm,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,lateral,
36,spike_arrangement,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,overlapping
37,spike_architecture,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,staminate
38,perigynium_quantity,20,40,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,
39,perigynium_fixation,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,attached
40,spike_architecture,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,terminal,staminate
41,spike_reproduction,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,terminal,gynecandrous
42,spike_architecture,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,terminal,sessile
43,spike_architecture,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,terminal,short-pedunculate
44,spike_length,8mm,30mm,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,terminal,
45,spike_width,2mm,5.5mm,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,terminal,
46,scale_architecture,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,pistillate
47,scale_coloration,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,reddish-brown
48,scale_shape,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,ovate
49,scale_height_or_length_or_size,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,shorter
50,margin_size_or_width,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,narrow
51,margin_coloration,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,white-hyaline
52,midrib_coloration,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,green
53,perigynium_life_cycle,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,mature
54,apex_shape,obtuse,short-cuspidate,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,
55,apex_pubescence,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,pubescent
56,apex_architecture_or_pubescence_or_shape,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,ciliate
57,perigynium_coloration,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,pale green
58,perigynium_coloration,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,blotched
59,perigynium_coloration,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,dark maroon
60,perigynium_coloration,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,dark maroon-brown
61,perigynium_architecture_or_shape,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,2-ribbed
62,perigynium_architecture,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,veined
63,perigynium_prominence,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,conspicuous
64,perigynium_shape,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,ellipsoid
65,perigynium_length,3.7mm,5.3mm,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,
66,perigynium_width,1mm,2.2mm,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,
67,perigynium_texture,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,membranous
68,vein_quantity,0,20,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,
69,base_shape,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,acute
70,apex_width,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,narrowing
71,hair_length_or_size,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,long
72,hair_orientation,appressed,spreading,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,
73,beak_shape,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,bidentate
74,beak_some_measurement,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,1
75,achene_architecture,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,substipitate
76,achene_length,2mm,2.6mm,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,
77,achene_width,1.2mm,1.7mm,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,,
78,chromosome_quantity,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,2n,50
79,chromosome_quantity,,,carex_gynodynama,../../data/external/FNAV23/V23_865.xml,2n,52
0,whole_organism_growth_form,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,plant
1,sheath_duration,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,basal,persistent
2,fiber_arrangement_or_course_or_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,linear
3,culm_length,0cm,60cm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
4,culm_width,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,2
5,culm_pubescence_or_relief,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,scabrous
6,front_coloration,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,hyaline
7,front_architecture_or_pubescence_or_relief,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,smooth
8,apex_coloration,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,colorless
9,apex_coloration,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,hyaline
10,apex_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,concave
11,apex_architecture_or_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,entire
12,ligule_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,obtuse
13,ligule_some_measurement,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,5
14,limb_fusion,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,free
15,limb_some_measurement,0mm,0.2mm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
16,blade_arrangement_or_growth_form,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,clustered
17,blade_architecture,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,epistomic
18,blade_length,0cm,60cm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
19,blade_width,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,4
20,inflorescence_architecture,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,condensed
21,inflorescence_shape,ovoid,shortly cylindric,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
22,inflorescence_length,0cm,2.5cm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
23,inflorescence_width,0cm,1.5cm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
24,branch_quantity,5,10,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
25,branch_prominence,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,indistinguishable
26,internode_prominence,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,proximal,visible
27,internode_some_measurement,3mm,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,proximal,
28,bract_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,proximal,scale-like
29,bract_prominence,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,proximal,inconspicuous
30,scale_coloration,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,hyaline
31,scale_coloration,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,dark-brown
32,scale_size,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,subequal
33,scale_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,acute
34,perigynium_coloration,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,pale-brown
35,perigynium_architecture,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,7-11-veined
36,perigynium_architecture,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,5-7-veined
37,perigynium_length,0mm,3.5mm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
38,perigynium_width,0mm,1.5mm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
39,base_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,distended
40,base_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,rounded
41,base_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,cordate
42,stipe_some_measurement,0mm,0.1mm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
43,beak_some_measurement,0mm,1.5mm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
44,beak_architecture,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,smooth
45,beak_architecture,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,subserrulate
46,apex_architecture_or_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,entire
47,apex_orientation_or_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,oblique
48,apex_orientation_or_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,","
49,apex_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,bidentate
50,tooth_some_measurement,0mm,0.1mm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
51,achene_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,ovate
52,achene_length,0mm,1.5mm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
53,achene_width,0mm,1mm,carex_jonesii,../../data/external/FNAV23/V23_468.xml,,
54,base_duration,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,style,persistent
55,base_shape,,,carex_jonesii,../../data/external/FNAV23/V23_468.xml,style,cylindric
0,culm_length,0cm,100cm,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,
1,culm_width,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,2
2,culm_pubescence_or_relief,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,scabrous
3,front_coloration,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,sheath,spotted redbrown
4,front_coloration,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,sheath,pale-brown
5,apex_shape,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,short-convex
6,apex_texture,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,membranous
7,apex_size_or_width,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,thickened
8,apex_relief,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,rugose
9,ligule_shape,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,retuse
10,ligule_some_measurement,0mm,0.5mm,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,
11,limb_fusion,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,free
12,limb_some_measurement,0mm,0.1mm,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,
13,blade_length,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,70
14,blade_width,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,5
15,inflorescence_architecture,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,spicate
16,inflorescence_length,2.5cm,6cm,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,
17,inflorescence_width,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,1.5
18,branch_quantity,10,15,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,
19,branch_arrangement,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,proximal,separate
20,internode_some_measurement,0mm,10mm,carex_triangularis,../../data/external/FNAV23/V23_483.xml,proximal,
21,bract_shape,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,proximal,setaceous
22,bract_prominence,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,proximal,conspicuous
23,bract_shape,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,distal,scale-like
24,scale_coloration,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,hyaline
25,scale_coloration,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,brown
26,awn_some_measurement,0mm,2mm,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,
27,awn_height_or_length_or_size,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,usually shorter
28,perigynium_coloration,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,yellowbrown
29,perigynium_coloration,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,red dotted
30,perigynium_architecture,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,3-5-veined
31,body_shape,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,ovate
32,body_length,2.5mm,5mm,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,
33,body_width,2.5mm,3mm,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,
34,base_shape,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,rounded
35,beak_some_measurement,0.8mm,1.2mm,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,
36,achene_coloration,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,redbrown
37,achene_arrangement_or_shape,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,elliptic
38,achene_length,1.4mm,1.6mm,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,
39,achene_width,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,1.2
40,achene_reflectance,,,carex_triangularis,../../data/external/FNAV23/V23_483.xml,,dull
0,whole_organism_growth_form,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,plant
1,rhizome_prominence,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,conspicuous
2,culm_some_measurement,20cm,80cm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
3,culm_width,1.7mm,2mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
4,culm_width,0.6mm,0.9mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
5,sheath_arrangement_or_density,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,tight
6,sheath_coloration,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,green
7,front_coloration,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,hyaline
8,ligule_some_measurement,0mm,3mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
9,ligule_width,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,wider as-wide-as than to long
10,leaf-blade_width,1mm,3.5mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,widest,
11,inflorescence_architecture_or_shape,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,capitate
12,spike_quantity,4,8,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
13,spike_length,0.8cm,2cm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,individual,
14,spike_width,6mm,15mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,individual,
15,bract_some_measurement,0cm,1.5cm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,proximal,
16,perigynium_quantity,5,10,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
17,perigynium_orientation,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,ascending
18,perigynium_orientation,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,spreading
19,scale_architecture,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,pistillate
20,scale_coloration,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,brown
21,scale_shape,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,ovate
22,scale_length,3.8mm,4.3mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
23,scale_width,1.3mm,2.2mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
24,midvein_coloration,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,green
25,body_width,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,slightly narrower
26,apex_shape,acute,short-awned,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
27,anther_some_measurement,1.5mm,2.2mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
28,perigynium_coloration,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,dark-brown
29,perigynium_architecture,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,veinless
30,perigynium_architecture,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,veined
31,perigynium_length,3.2mm,5mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
32,perigynium_width,1.4mm,2.5mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
33,margin_coloration,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,green
34,margin_architecture_or_shape,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,serrulate
35,beak_some_measurement,0.7mm,1.5mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
36,tooth_some_measurement,0.2mm,0.6mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,apical,
37,achene_shape,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,suborbiculate
38,achene_length,1.7mm,2.1mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
39,achene_width,1.7mm,1.8mm,carex_hoodii,../../data/external/FNAV23/V23_497.xml,,
40,chromosome_quantity,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,2n,58
41,chromosome_quantity,,,carex_hoodii,../../data/external/FNAV23/V23_497.xml,2n,60
0,awn_some_measurement,0.5mm,1.5mm,carex_fissa,../../data/external/FNAV23/V23_481.xml,,
1,scale_architecture,,,carex_fissa,../../data/external/FNAV23/V23_481.xml,,pistillate
2,perigynium_architecture,,,carex_fissa,../../data/external/FNAV23/V23_481.xml,,veinless
0,whole_organism_growth_form,,,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,plant
1,rhizome_prominence,,,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,conspicuous
2,culm_some_measurement,15cm,80cm,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,
3,culm_width,1.5mm,2mm,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,
4,culm_width,,,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,0.5
5,sheath_arrangement_or_density,,,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,tight
6,sheath_coloration,,,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,green
7,front_coloration,,,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,white-hyaline
8,ligule_some_measurement,0mm,2mm,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,
9,ligule_width,,,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,wider than long
10,leaf-blade_width,1.5mm,2.5mm,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,widest,
11,inflorescence_length,2cm,5cm,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,
12,inflorescence_width,5mm,10mm,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,
13,spike_quantity,5,10,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,,
14,internode_length,,,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,proximal,1-2 times as long as proximal spikes
15,bract_some_measurement,1cm,2cm,carex_hookeriana,../../data/external/FNAV23/V23_495.xml,proximal,
