,property_name,from,to,species_name,file_name,value
43,utricle_size,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,4
44,utricle_length,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,longer
45,utricle_external_texture,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,glabrous
46,utricle_feature,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,nerveless
47,base_size,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,contracted
48,apex_shape,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,attenuate
49,beak_external_texture_or_relief,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,scabrous
50,beak_length,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,long
51,orifice_shape,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,2-toothed
52,nutlet_coloration,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,pale
53,nutlet_feature,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,enveloped
54,nutlet_arrangement_or_shape,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,elliptic
55,nutlet_shape,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,trigonous
56,nutlet_size,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,2.2
57,base_width,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,thickened
58,stigma_count,,,Carex_kwangtoushanica,../../data/external/FoCV23/1258.xml,3
0,utricle_shape,,,Carex_platysperma,../../data/external/FoCV23/1516.xml,ovate
1,utricle_shape,,,Carex_platysperma,../../data/external/FoCV23/1516.xml,elliptic
2,apex_architecture,,,Carex_platysperma,../../data/external/FoCV23/1516.xml,beakless
0,rhizome_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,elongate
1,rhizome_height_or_length,,,Carex_setosa,../../data/external/FoCV23/1270.xml,short
2,rhizome_orientation_or_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,oblique
3,culm_size,15cm,45cm,Carex_setosa,../../data/external/FoCV23/1270.xml,
4,culm_height,,,Carex_setosa,../../data/external/FoCV23/1270.xml,tall
5,culm_size,,,Carex_setosa,../../data/external/FoCV23/1270.xml,slender
6,culm_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,trigonous
7,culm_architecture_or_external_texture_or_relief,,,Carex_setosa,../../data/external/FoCV23/1270.xml,smooth
8,sheath_coloration,,,Carex_setosa,../../data/external/FoCV23/1270.xml,brown
9,sheath_dehiscence,,,Carex_setosa,../../data/external/FoCV23/1270.xml,disintegrating
10,leaf_height_or_length,,,Carex_setosa,../../data/external/FoCV23/1270.xml,shorter
11,blade_coloration,,,Carex_setosa,../../data/external/FoCV23/1270.xml,greenish
12,blade_arrangement_or_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,linear
13,blade_width,2mm,4mm,Carex_setosa,../../data/external/FoCV23/1270.xml,
14,blade_external_texture,,,Carex_setosa,../../data/external/FoCV23/1270.xml,stiff
15,margin_external_texture_or_relief,,,Carex_setosa,../../data/external/FoCV23/1270.xml,scabrous
16,bract_feature_or_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,setaceous
17,bract_architecture_or_feature_or_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,sheathing
18,bract_size,1cm,2cm,Carex_setosa,../../data/external/FoCV23/1270.xml,
19,bract_architecture,,,Carex_setosa,../../data/external/FoCV23/1270.xml,spathaceous
20,spike_count,3,7,Carex_setosa,../../data/external/FoCV23/1270.xml,
21,spike_feature_or_reproduction,,,Carex_setosa,../../data/external/FoCV23/1270.xml,male
22,spike_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,cylindric
23,spike_length,3cm,4cm,Carex_setosa,../../data/external/FoCV23/1270.xml,
24,spike_width,,,Carex_setosa,../../data/external/FoCV23/1270.xml,0.4
25,spike_architecture,,,Carex_setosa,../../data/external/FoCV23/1270.xml,flowered
26,peduncle_size,,,Carex_setosa,../../data/external/FoCV23/1270.xml,slender
27,peduncle_atypical_size,5.5cm,13cm,Carex_setosa,../../data/external/FoCV23/1270.xml,
28,peduncle_size,2.5cm,5.5cm,Carex_setosa,../../data/external/FoCV23/1270.xml,
29,peduncle_external_texture_or_relief,,,Carex_setosa,../../data/external/FoCV23/1270.xml,scabrous
30,glume_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,oblong
31,glume_size,3mm,3.5mm,Carex_setosa,../../data/external/FoCV23/1270.xml,
32,glume_external_texture_or_relief,,,Carex_setosa,../../data/external/FoCV23/1270.xml,scabrous
33,margin_coloration,,,Carex_setosa,../../data/external/FoCV23/1270.xml,hyaline
34,margin_coloration,,,Carex_setosa,../../data/external/FoCV23/1270.xml,green
35,margin_architecture_or_feature,,,Carex_setosa,../../data/external/FoCV23/1270.xml,1-veined
36,margin_architecture,,,Carex_setosa,../../data/external/FoCV23/1270.xml,excurrent
37,mucro_height_or_length,,,Carex_setosa,../../data/external/FoCV23/1270.xml,short
38,apex_arrangement,,,Carex_setosa,../../data/external/FoCV23/1270.xml,subrounded
39,apex_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,emarginate
40,utricle_coloration,,,Carex_setosa,../../data/external/FoCV23/1270.xml,stramineous-green
41,utricle_coloration,,,Carex_setosa,../../data/external/FoCV23/1270.xml,"above , equaling glume"
42,utricle_arrangement_or_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,elliptic
43,utricle_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,trigonous
44,utricle_size,,,Carex_setosa,../../data/external/FoCV23/1270.xml,4
45,utricle_external_texture,,,Carex_setosa,../../data/external/FoCV23/1270.xml,hirsute
46,utricle_pattern,,,Carex_setosa,../../data/external/FoCV23/1270.xml,punctate
47,nutlet_coloration,,,Carex_setosa,../../data/external/FoCV23/1270.xml,stramineous
48,nutlet_feature,,,Carex_setosa,../../data/external/FoCV23/1270.xml,enveloped
49,nutlet_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,oblong
50,nutlet_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,obovate
51,nutlet_shape,,,Carex_setosa,../../data/external/FoCV23/1270.xml,trigonous
52,nutlet_size,2.5mm,3mm,Carex_setosa,../../data/external/FoCV23/1270.xml,
53,base_architecture,,,Carex_setosa,../../data/external/FoCV23/1270.xml,stipitate
54,style_orientation,,,Carex_setosa,../../data/external/FoCV23/1270.xml,erect
55,base_width,,,Carex_setosa,../../data/external/FoCV23/1270.xml,thickened
56,base_width,,,Carex_setosa,../../data/external/FoCV23/1270.xml,thickened
57,stigma_count,,,Carex_setosa,../../data/external/FoCV23/1270.xml,3
0,rhizome_internal_texture,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,woody
1,rhizome_internal_texture,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,rigid
2,rhizome_architecture,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,stoloniferous
3,culm_external_texture_or_habit,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,tufted
4,culm_size,20cm,45cm,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,
5,culm_height,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,tall
6,culm_size,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,slender
7,culm_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,trigonous
8,culm_architecture_or_external_texture_or_relief,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,smooth
9,sheath_coloration,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,brown
10,sheath_dehiscence,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,disintegrating
11,fiber_architecture_or_pattern_or_relief,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,reticulate
12,leaf_length,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,longer
13,blade_coloration,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,green
14,blade_arrangement_or_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,linear
15,blade_width,3mm,5mm,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,
16,blade_prominence_or_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,flat
17,blade_internal_texture,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,rigid
18,margin_external_texture_or_relief,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,scabrous
19,"bract_shortly bladed , sheathing",8mm,15mm,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,
20,bract_feature,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,lowest
21,bract_feature_or_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,setaceous
22,spike_count,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,4
23,spike_count,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,5
24,spike_feature_or_reproduction,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,male
25,spike_size,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,larger
26,spike_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,clavate
27,spike_length,3cm,5cm,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,
28,spike_width,0.3cm,0.5cm,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,
29,peduncle_height_or_length,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,short
30,spike_reproduction,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,female
31,spike_arrangement,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,distant
32,spike_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,cylindric
33,spike_length,2cm,5cm,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,
34,spike_width,0.4cm,0.5cm,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,
35,spike_count,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,many
36,spike_architecture,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,flowered
37,spike_architecture,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,flowered
38,glume_coloration,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,red-brown
39,glume_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,obovate-oblong
40,glume_size,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,3.5
41,margin_coloration,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,hyaline
42,margin_architecture_or_feature,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,1-veined
43,apex_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,truncate
44,apex_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,emarginate
45,utricle_coloration,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,yellow-green
46,utricle_length,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,longer
47,utricle_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,ovate
48,utricle_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,elliptic
49,utricle_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,trigonous
50,utricle_size,4.2mm,4.5mm,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,
51,utricle_feature,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,membranous
52,utricle_external_texture,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,hispid
53,base_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,attenuate
54,stipe_size,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,1
55,apex_size,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,contracted
56,beak_size,1.2mm,1.8mm,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,
57,orifice_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,truncate
58,orifice_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,2-toothed
59,nutlet_coloration,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,brown
60,nutlet_feature,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,enveloped
61,nutlet_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,ovate
62,nutlet_shape,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,trigonous
63,nutlet_size,1.5mm,2mm,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,
64,base_width,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,thickened
65,stigma_count,,,Carex_drepanorhyncha,../../data/external/FoCV23/1264.xml,3
0,rhizome_height_or_length,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,short
1,culm_external_texture_or_habit,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,tufted
2,culm_size,30cm,40cm,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,
3,culm_height,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,tall
4,culm_size,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,slender
5,culm_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,compressed trigonous
6,culm_external_texture_or_relief,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,scabrous
7,sheath_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,purple-red
8,sheath_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,brown
9,sheath_dehiscence,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,disintegrating
10,fiber_arrangement,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,parallel
11,leaf_height_or_length,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,shorter
12,blade_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,gray-green
13,blade_arrangement_or_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,linear
14,blade_width,2.5mm,4mm,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,
15,blade_prominence_or_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,flat
16,blade_relief,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,papillose
17,margin_external_texture_or_relief,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,scabrous
18,bract_position,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,lower
19,bract_count,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,1
20,bract_count,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,2
21,bract_architecture,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,leaflike
22,bract_feature,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,sheathless
23,bract_position,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,upper
24,bract_feature,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,glumelike
25,spike_count,3,5,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,
26,spike_feature,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,approximate
27,spike_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,cylindric
28,spike_length,10mm,25mm,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,
29,spike_width,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,0.5
30,spike_count,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,many
31,spike_architecture,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,flowered
32,spike_feature,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,gynaecandrous
33,spike_feature,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,with male flowers
34,spike_reproduction,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,female
35,spike_reproduction,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,female
36,upper_count,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,2
37,upper_count,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,3
38,upper_architecture,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,sessile
39,upper_architecture,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,subsessile
40,lower_count,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,1
41,lower_count,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,2
42,peduncle_size,0mm,1.5mm,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,
43,glume_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,purple-black
44,glume_arrangement_or_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,oblong-elliptic
45,glume_length,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,2.5
46,glume_width,1.2mm,2mm,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,
47,midrib_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,light
48,margin_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,hyaline
49,apex_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,obtuse
50,utricle_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,brown
51,utricle_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,green
52,utricle_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,red
53,utricle_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,purple
54,utricle_pattern,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,spotted
55,utricle_length,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,longer
56,utricle_orientation,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,suberect
57,utricle_arrangement_or_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,elliptic
58,utricle_arrangement_or_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,obovate-elliptic
59,utricle_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,planoconvex
60,utricle_atypical_size,2mm,2.5mm,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,
61,utricle_size,2.5mm,3mm,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,
62,utricle_feature,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,membranous
63,utricle_architecture_or_feature,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,veined
64,base_architecture,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,stipitate
65,apex_size,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,contracted
66,beak_height_or_length,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,short
67,beak_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,cylindric
68,beak_coloration,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,brown
69,orifice_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,entire
70,orifice_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,emarginate
71,nutlet_feature,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,enveloped
72,nutlet_shape,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,obovate
73,nutlet_length,1.5mm,1.7mm,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,
74,nutlet_width,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,1.3
75,base_architecture,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,stipitate
76,base_width,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,thickened
77,stigma_count,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,2
78,chromosome_count,,,Carex_eleusinoides,../../data/external/FoCV23/1502.xml,84
0,rhizome_height_or_length,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,short
1,culm_external_texture_or_habit,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,tufted
2,culm_size,25cm,70cm,Carex_caucasica,../../data/external/FoCV23/1072.xml,
3,culm_height,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,tall
4,culm_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,trigonous
5,culm_external_texture_or_relief,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,scabrous
6,sheath_coloration,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,purple
7,sheath_reflectance,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,lustrous
8,sheath_dehiscence,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,disintegrating
9,blade_width,3mm,8mm,Carex_caucasica,../../data/external/FoCV23/1072.xml,
10,bract_feature,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,lowest
11,bract_architecture,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,leaflike
12,bract_length,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,longer
13,bract_feature_or_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,setaceous
14,bract_feature,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,sheathless
15,spike_count,4,7,Carex_caucasica,../../data/external/FoCV23/1072.xml,
16,spike_feature,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,gynaecandrous
17,spike_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,obovate
18,spike_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,oblong
19,spike_length,15mm,25mm,Carex_caucasica,../../data/external/FoCV23/1072.xml,
20,spike_width,5mm,6mm,Carex_caucasica,../../data/external/FoCV23/1072.xml,
21,spike_reproduction,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,female
22,spike_shape,ovate,clavate,Carex_caucasica,../../data/external/FoCV23/1072.xml,
23,spike_shape,oblong,clavate,Carex_caucasica,../../data/external/FoCV23/1072.xml,
24,spike_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,ovate
25,spike_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,oblong
26,spike_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,clavate
27,spike_length,1.5cm,3cm,Carex_caucasica,../../data/external/FoCV23/1072.xml,
28,spike_width,0.6cm,0.8cm,Carex_caucasica,../../data/external/FoCV23/1072.xml,
29,spike_count,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,many
30,spike_architecture,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,flowered
31,peduncle_size,4cm,5cm,Carex_caucasica,../../data/external/FoCV23/1072.xml,
32,lowest_count,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,1
33,lowest_count,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,2
34,lowest_orientation,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,pendent
35,peduncle_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,elongate
36,glume_coloration,dark purple-brown,purple-black,Carex_caucasica,../../data/external/FoCV23/1072.xml,
37,glume_coloration,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,purple-brown
38,glume_coloration,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,purple-black
39,glume_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,lanceolate
40,glume_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,oblong-ovate
41,glume_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,lanceolate-elliptic
42,glume_size,3.2mm,3.8mm,Carex_caucasica,../../data/external/FoCV23/1072.xml,
43,glume_feature,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,membranous
44,margin_coloration,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,hyaline
45,margin_architecture_or_feature,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,3-veined
46,costa_coloration,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,yellowish
47,apex_shape,acute,cuspidate,Carex_caucasica,../../data/external/FoCV23/1072.xml,
48,apex_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,acute
49,apex_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,cuspidate
50,utricle_coloration,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,greenish
51,utricle_position,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,upper
52,utricle_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,obovate
53,utricle_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,obovate-elliptic
54,utricle_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,compressed
55,utricle_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,trigonous
56,utricle_size,3mm,4mm,Carex_caucasica,../../data/external/FoCV23/1072.xml,
57,utricle_architecture_or_feature,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,3-5-veined
58,utricle_architecture_or_feature,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,7-9-veined
59,apex_size,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,contracted
60,beak_orientation,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,erect
61,beak_height_or_length,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,short
62,orifice_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,subtruncate
63,orifice_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,2-toothed-emarginate
64,nutlet_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,obovate
65,nutlet_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,elliptic
66,nutlet_shape,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,trigonous
67,nutlet_size,1.9mm,2.5mm,Carex_caucasica,../../data/external/FoCV23/1072.xml,
68,stigma_count,,,Carex_caucasica,../../data/external/FoCV23/1072.xml,3
0,rhizome_height_or_length,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,short
1,stolon_height_or_length,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,short
2,culm_external_texture_or_habit,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,tufted
3,culm_size,20cm,50cm,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,
4,culm_height,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,tall
5,culm_size,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,slender
6,culm_shape,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,trigonous
7,culm_external_texture,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,stiff
8,culm_architecture_or_external_texture_or_relief,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,smooth
9,culm_feature,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,subsmooth
10,leaf_height_or_length,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,shorter
11,blade_arrangement_or_shape,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,linear
12,blade_width,1mm,1.5mm,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,
13,blade_shape,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,flat
14,blade_shape,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,involute
15,blade_external_texture_or_relief,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,scabrous
16,bract_feature,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,glumelike
17,spike_count,2,4,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,
18,spike_feature,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,gynaecandrous
19,spike_shape,,,Carex_tenuiflora,../../data/external/FoCV23/1700.xml,globose
