,species_name,coded_property_name,collapsed_data_minimum,collapsed_data_maximum,collapsed_data_value
1350,carex_projecta,plant_height,50cm,90cm,
1351,carex_proposita,inflorescence_length,1.7cm,3cm,
1352,carex_proposita,inflorescence_width,11mm,18mm,
1353,carex_proposita,leaf_width,0.5mm;2mm;1mm,1mm;2.5mm;2mm,
1354,carex_proposita,plant_height,10cm,35cm,
1355,carex_pseudocyperus,inflorescence_length,4cm,15cm,
1356,carex_pseudocyperus,leaf_width,4mm,13mm,
1357,carex_pseudocyperus,plant_height,25cm,100cm,
1358,carex_pumila,inflorescence_length,2.5cm,19cm,
1359,carex_pumila,leaf_width,1.5mm,3.3mm,
1360,carex_pumila,plant_height,8cm,30cm,slender
1361,carex_purpurifera,fruit_length,3.4mm,3.8mm,
1362,carex_purpurifera,fruit_width,1.6mm,2mm,
1363,carex_purpurifera,inflorescence_length,0.4cm;5.4cm;3.1cm,3.1cm;15.7cm;5.4cm,
1364,carex_purpurifera,leaf_width,0.5mm;5mm,3.4mm;10mm,narrower
1365,carex_purpurifera,plant_height,28cm,56cm,
1366,carex_radfordii,fruit_length,1.2mm,2.8mm,
1367,carex_radfordii,fruit_width,0.9mm,1.4mm,
1368,carex_radfordii,leaf_width,0.5mm;5mm,3.4mm;10mm,narrower
1369,carex_radfordii,plant_height,28cm,61cm,
1370,carex_radiata,fruit_length,1.5mm,2mm,
1371,carex_radiata,fruit_width,1mm,1.4mm,
1372,carex_radiata,inflorescence_length,3cm,7cm,
1373,carex_radiata,inflorescence_width,5mm,7.5mm,
1374,carex_radiata,leaf_width,1.3mm,1.9mm,
1375,carex_radiata,plant_height,20cm,80cm,
1376,carex_ramenskii,leaf_width,2mm,4mm,
1377,carex_ramenskii,plant_height,10cm,50cm,
1378,carex_rariflora,leaf_width,1mm,2.5mm,
1379,carex_rariflora,plant_height,5cm,35cm,
1380,carex_raynoldsii,branch_quantity,2,4,
1381,carex_raynoldsii,leaf_width,3mm,7mm,
1382,carex_raynoldsii,plant_height,20cm,75cm,
1383,carex_recta,leaf_width,2.5mm,5mm,
1384,carex_recta,plant_height,25cm,80cm,
1385,carex_reniformis,inflorescence_length,2cm,5cm,
1386,carex_reniformis,inflorescence_width,6mm,14mm,
1387,carex_reniformis,leaf_width,1.8mm,3.2mm,
1388,carex_reniformis,plant_height,25cm,75cm,
1389,carex_retroflexa,fruit_length,1.3mm,1.6mm,
1390,carex_retroflexa,fruit_width,1.3mm,1.5mm,
1391,carex_retroflexa,inflorescence_length,1cm,4cm,
1392,carex_retroflexa,inflorescence_width,5mm,9mm,
1393,carex_retroflexa,leaf_width,1.4mm,3mm,
1394,carex_retroflexa,plant_height,10cm,75cm,
1395,carex_retrorsa,inflorescence_length,20cm;3cm,35cm;20cm,
1396,carex_retrorsa,leaf_width,3mm,10mm,
1397,carex_retrorsa,plant_height,10cm,105cm,
1398,carex_richardsonii,fruit_length,1.7mm,1.8mm,
1399,carex_richardsonii,fruit_width,1.1mm,1.2mm,
1400,carex_richardsonii,leaf_width,0.9mm,3.3mm,thick
1401,carex_richardsonii,plant_height,14cm,32cm,
1402,carex_roanensis,inflorescence_length,5mm,6mm,
1403,carex_roanensis,leaf_width,2.5mm;2mm,4.5mm;3.5mm,thick
1404,carex_roanensis,plant_height,60cm,85cm,
1405,carex_rosea,fruit_length,1.6mm,2.2mm,
1406,carex_rosea,fruit_width,1.1mm,1.6mm,
1407,carex_rosea,inflorescence_length,2cm,7cm,
1408,carex_rosea,inflorescence_width,5mm,8mm,
1409,carex_rosea,leaf_width,1.8mm,2.6mm,
1410,carex_rosea,plant_height,20cm,90cm,
1411,carex_rossii,fruit_length,1.9mm,2.4mm,
1412,carex_rossii,fruit_width,1.3mm,1.7mm,
1413,carex_rossii,leaf_width,2.5mm;0.8mm,4mm;2.5mm,
1414,carex_rossii,plant_height,30cm;30cm;7cm,40cm;40cm;30cm,
1415,carex_rostrata,inflorescence_length,10cm,30cm,
1416,carex_rostrata,leaf_width,4.5mm;1.5mm,7.5mm;4.5mm,
1417,carex_rostrata,plant_height,8cm,90cm,
1418,carex_rotundata,inflorescence_length,2cm,14cm,
1419,carex_rotundata,plant_height,17cm,48cm,
1420,carex_rufina,leaf_width,1.5mm,2mm,
1421,carex_rufina,plant_height,4cm,15cm,
1422,carex_rupestris,fruit_length,2.2mm,2.5mm,
1423,carex_rupestris,plant_height,4cm,20cm,
1424,carex_ruthii,fruit_length,1.1mm,1.8mm,
1425,carex_ruthii,fruit_width,0.9mm,1.4mm,
1426,carex_ruthii,inflorescence_length,2.2cm;3cm,3cm;8.5cm,
1427,carex_ruthii,leaf_width,1.6mm;2.6mm;2.9mm,5mm;2.9mm;5mm,
1428,carex_ruthii,plant_height,23cm;23cm;30cm,30cm;30cm;100cm,
1429,carex_sabulosa,branch_quantity,2;1,4;2,
1430,carex_sabulosa,leaf_width,2mm,3mm,
1431,carex_sabulosa,plant_height,25cm,35cm,
1432,carex_salina,leaf_width,2mm,3mm,
1433,carex_salina,plant_height,6cm,35cm,
1434,carex_sartwelliana,branch_quantity,4;3,5;4,
1435,carex_sartwelliana,inflorescence_length,4cm,17cm,
1436,carex_sartwelliana,leaf_width,4mm,9mm,
1437,carex_sartwelliana,plant_height,45cm,130cm,
1438,carex_sartwellii,inflorescence_length,7cm;2.5cm,9cm;7cm,
1439,carex_sartwellii,leaf_width,2.5mm,4.6mm,
1440,carex_sartwellii,plant_height,30cm;30cm;40cm,40cm;40cm;120cm,taller
1441,carex_saxatilis,inflorescence_length,14cm;2.5cm,20cm;14cm,
1442,carex_saxatilis,leaf_width,0.9mm,6.3mm,
1443,carex_saxatilis,plant_height,8cm,90cm,
1444,carex_saximontana,fruit_length,2.5mm,3mm,
1445,carex_saximontana,fruit_width,1.6mm,2.4mm,
1446,carex_saximontana,leaf_width,1.9mm,4.9mm,
1447,carex_saximontana,plant_height,2.5cm,34cm,
1448,carex_scabrata,fruit_length,1.8mm,2.3mm,
1449,carex_scabrata,fruit_width,1.2mm,1.5mm,
1450,carex_scabrata,leaf_width,8mm;4mm,12mm;8mm,18
1451,carex_scabrata,plant_height,30cm,90cm,
1452,carex_scabriuscula,fruit_length,0mm,2.8mm,
1453,carex_scabriuscula,fruit_width,0mm,1.4mm,
1454,carex_scabriuscula,plant_height,30cm;30cm;35cm,35cm;35cm;65cm,
1455,carex_schottii,leaf_width,10mm,15mm,
1456,carex_schottii,plant_height,75cm,150cm,
1457,carex_schweinitzii,inflorescence_length,8cm,24cm,
1458,carex_schweinitzii,leaf_width,4mm,11mm,
1459,carex_schweinitzii,plant_height,18cm,65cm,
1460,carex_scirpoidea,fruit_length,1.5mm;1.2mm;1mm;1.5mm,1.8mm;2mm;1.5mm;1.8mm,
1461,carex_scirpoidea,fruit_width,0.9mm;0.8mm;0.6mm;0.8mm,1.2mm;1mm;0.9mm;1.2mm,
1462,carex_scirpoidea,leaf_width,0mm;1.5mm,1.5mm,3;2.5;1.8;2.5
1463,carex_scirpoidea,plant_height,9.2cm;9.2cm;35cm;35cm;5cm;5cm;35cm;35cm;35cm;35cm;5cm;24cm;19.5cm;10cm;5cm,19.5cm;19.5cm;38cm;38cm;10cm;10cm;40cm;40cm;40cm;40cm;31cm;34cm;35cm;35cm;35cm,
1464,carex_scoparia,inflorescence_length,1.5cm;1.5cm;1.5cm,6cm;2.5cm;6cm,
1465,carex_scoparia,inflorescence_width,5mm,20mm,
1466,carex_scoparia,leaf_width,3mm;1.4mm,3.5mm;3mm,
1467,carex_scoparia,plant_height,20cm,100cm,
1468,carex_scopulorum,leaf_width,3mm;3mm;3mm;3mm,6mm;6mm;6mm;6mm,
1469,carex_scopulorum,plant_height,11cm;35cm;11cm;10cm,65cm;90cm;40cm;90cm,
1470,carex_senta,leaf_width,4mm,8mm,
1471,carex_senta,plant_height,50cm,100cm,
1472,carex_seorsa,fruit_length,1.2mm,1.6mm,
1473,carex_seorsa,fruit_width,0.85mm,1.4mm,
1474,carex_seorsa,inflorescence_length,1.8cm,7cm,
1475,carex_seorsa,leaf_width,0.8mm;2.1mm,3.9mm;3.9mm,
1476,carex_seorsa,plant_height,15cm,75cm,
1477,carex_serpenticola,fruit_length,1.9mm,2.2mm,
1478,carex_serpenticola,fruit_width,1.4mm,1.8mm,
1479,carex_serpenticola,leaf_width,3.5mm;1.5mm,5mm;3.5mm,
1480,carex_serpenticola,plant_height,8cm,38cm,
1481,carex_serratodens,branch_quantity,2,4,
1482,carex_serratodens,leaf_width,2mm,4mm,
1483,carex_serratodens,plant_height,30cm,75cm,
1484,carex_sheldonii,inflorescence_length,15cm,50cm,
1485,carex_sheldonii,leaf_width,2.5mm,6mm,
1486,carex_sheldonii,plant_height,40cm,80cm,
1487,carex_shinnersii,inflorescence_length,2.8cm,5.9cm,elongated
1488,carex_shinnersii,inflorescence_width,6mm,17mm,
1489,carex_shinnersii,leaf_width,1.8mm,4.2mm,
1490,carex_shinnersii,plant_height,40cm,110cm,
1491,carex_shortiana,fruit_length,1.5mm,1.8mm,
1492,carex_shortiana,fruit_width,1mm,1.3mm,
1493,carex_shortiana,leaf_width,4mm,9mm,
1494,carex_shortiana,plant_height,30cm,90cm,
1495,carex_siccata,inflorescence_length,1cm,5cm,
1496,carex_siccata,leaf_width,1mm,3.2mm,
1497,carex_siccata,plant_height,15cm,90cm,
1498,carex_silicea,inflorescence_length,2.5cm;4cm,4cm;8cm,
1499,carex_silicea,inflorescence_width,5mm,12mm,
1500,carex_silicea,leaf_width,1mm,5mm,
1501,carex_silicea,plant_height,15cm,85cm,
1502,carex_simulata,inflorescence_length,1cm,3cm,
1503,carex_simulata,leaf_width,1mm,3.7mm,
1504,carex_simulata,plant_height,10cm;10cm;20cm,20cm;20cm;80cm,
1505,carex_socialis,fruit_length,1.8mm,2.3mm,
1506,carex_socialis,fruit_width,0.8mm,1mm,
1507,carex_socialis,inflorescence_length,2.5cm,5cm,
1508,carex_socialis,inflorescence_width,4mm,6mm,
1509,carex_socialis,leaf_width,1.5mm,2.2mm,
1510,carex_socialis,plant_height,20cm,70cm,
1511,carex_sparganioides,fruit_length,1.7mm,2.2mm,
1512,carex_sparganioides,fruit_width,1.5mm,1.8mm,
1513,carex_sparganioides,inflorescence_length,3cm,15cm,
1514,carex_sparganioides,inflorescence_width,8mm,12mm,
1515,carex_sparganioides,leaf_width,5mm,10mm,
1516,carex_sparganioides,plant_height,30cm,100cm,
1517,carex_specifica,inflorescence_length,1.9cm,5cm,
1518,carex_specifica,inflorescence_width,12mm,19mm,
1519,carex_specifica,leaf_width,2.3mm;3mm,3mm;5mm,
1520,carex_specifica,plant_height,50cm,85cm,
1521,carex_spectabilis,leaf_width,2mm,5mm,reduced
1522,carex_spectabilis,plant_height,25cm,50cm,
1523,carex_specuicola,branch_quantity,1,3,
1524,carex_specuicola,leaf_width,1mm,3mm,
1525,carex_specuicola,plant_height,25cm,45cm,
1526,carex_spicata,fruit_length,2mm,2.3mm,
1527,carex_spicata,inflorescence_length,1cm,4cm,
1528,carex_spicata,inflorescence_width,6mm,10mm,
1529,carex_spicata,leaf_width,2mm,4mm,
1530,carex_spicata,plant_height,10cm,85cm,
1531,carex_spissa,inflorescence_length,25cm,80cm,
1532,carex_spissa,leaf_width,7mm,18mm,
1533,carex_sprengelii,fruit_length,2mm,2.5mm,
1534,carex_sprengelii,fruit_width,1.7mm,1.8mm,
1535,carex_sprengelii,leaf_width,2.5mm;1mm,4mm;1.5mm,thick
1536,carex_sprengelii,plant_height,30cm,90cm,
1537,carex_squarrosa,leaf_width,3mm,5.7mm,
1538,carex_squarrosa,plant_height,30cm,80cm,
1539,carex_stenoptila,inflorescence_length,2cm;1.2cm,2.5cm;2cm,
1540,carex_stenoptila,inflorescence_width,8mm,15mm,
1541,carex_stenoptila,leaf_width,2.2mm,3.8mm,
1542,carex_stenoptila,plant_height,17cm,70cm,
1543,carex_sterilis,fruit_length,1mm,1.7mm,
1544,carex_sterilis,fruit_width,0.9mm,1.3mm,
1545,carex_sterilis,inflorescence_length,0.9cm,4cm,
1546,carex_sterilis,leaf_width,1.2mm;1.6mm,2.6mm;2.6mm,
1547,carex_sterilis,plant_height,10cm,75cm,
1548,carex_stevenii,branch_quantity,2,3,
1549,carex_stevenii,leaf_width,3mm,4mm,
1550,carex_stevenii,plant_height,15cm,60cm,
1551,carex_stipata,branch_count,15,25,
1552,carex_stipata,fruit_length,0mm,2mm,
1553,carex_stipata,fruit_width,0mm,1.5mm,
1554,carex_stipata,inflorescence_length,0cm;0cm;5cm,10cm;15cm;15cm,
1555,carex_stipata,inflorescence_width,0cm;0cm,3cm;4cm,4
1556,carex_stipata,leaf_width,8mm,15mm,15;10
1557,carex_stipata,plant_height,0cm;0cm;0cm,120cm;120cm;120cm,
1558,carex_straminea,inflorescence_length,3.5cm,8cm,
1559,carex_straminea,inflorescence_width,5mm,14mm,
1560,carex_straminea,leaf_width,1.5mm,3mm,
1561,carex_straminea,plant_height,35cm,100cm,
1562,carex_straminiformis,inflorescence_length,1.3cm,3cm,
1563,carex_straminiformis,inflorescence_width,12mm,20mm,
1564,carex_straminiformis,leaf_width,2.5mm;3mm,3mm;4mm,
1565,carex_straminiformis,plant_height,20cm,50cm,
1566,carex_striata,inflorescence_length,35cm;9cm,45cm;35cm,
1567,carex_striata,leaf_width,5mm;2.6mm,6mm;5mm,
1568,carex_striata,plant_height,40cm,90cm,slender
1569,carex_striatula,fruit_length,2.8mm;2.2mm,4.6mm;2.8mm,
1570,carex_striatula,fruit_width,1mm,1.8mm,
1571,carex_striatula,inflorescence_length,0.4cm,12cm,
1572,carex_striatula,leaf_width,0.5mm,3.4mm,narrower
1573,carex_striatula,plant_height,45cm,62cm,
1574,carex_stricta,leaf_width,4mm,6mm,
1575,carex_stricta,plant_height,50cm,150cm,
1576,carex_styloflexa,fruit_length,2.2mm,3.2mm,
1577,carex_styloflexa,fruit_width,1mm,1.4mm,
1578,carex_styloflexa,leaf_width,0.5mm,3.4mm,narrower
1579,carex_styloflexa,plant_height,24cm,82cm,
1580,carex_stylosa,branch_quantity,1;3;2,2;4;3,
1581,carex_stylosa,leaf_width,2mm,4mm,
1582,carex_stylosa,plant_height,15cm,50cm,
1583,carex_subbracteata,inflorescence_length,1.3cm,3.5cm,
1584,carex_subbracteata,inflorescence_width,7mm,23mm,
1585,carex_subbracteata,leaf_width,3.7mm;1.3mm,4.6mm;3.7mm,
1586,carex_subbracteata,plant_height,27cm,105cm,
1587,carex_suberecta,inflorescence_length,3cm;1.5cm,3.5cm;3cm,
1588,carex_suberecta,inflorescence_width,6mm,14mm,
1589,carex_suberecta,leaf_width,1.5mm,2.5mm,
1590,carex_suberecta,plant_height,40cm,80cm,slender
1591,carex_subfusca,inflorescence_length,1.1cm,3cm,
1592,carex_subfusca,inflorescence_width,5.4mm,16.3mm,
1593,carex_subfusca,leaf_width,3mm;1.2mm,3.7mm;3mm,
1594,carex_subfusca,plant_height,20cm,104cm,
1595,carex_subnigricans,inflorescence_length,0.7cm,2cm,
1596,carex_subnigricans,inflorescence_width,4mm,6mm,
1597,carex_subnigricans,leaf_width,0.4mm,10mm,
1598,carex_subnigricans,plant_height,5cm,20cm,
1599,carex_subspathacea,leaf_width,1mm,2mm,
1600,carex_subspathacea,plant_height,3cm,15cm,
1601,carex_superata,fruit_length,2.1mm;3.1mm;2.5mm,2.5mm;3.3mm;3.1mm,
1602,carex_superata,fruit_width,1.4mm;1.9mm;1.5mm,1.5mm;2.1mm;1.9mm,
1603,carex_superata,leaf_width,1.2mm,4.6mm,
1604,carex_superata,plant_height,4.7cm;4.7cm;7.1cm,7.1cm;7.1cm;14.4cm,
1605,carex_supina,fruit_length,1.7mm,2mm,
1606,carex_supina,fruit_width,1.3mm,1.4mm,
1607,carex_supina,leaf_width,1mm,1.5mm,
1608,carex_supina,plant_height,0cm,30cm,
1609,carex_swanii,fruit_length,1.4mm,1.8mm,
1610,carex_swanii,fruit_width,0.8mm,1.1mm,
1611,carex_swanii,leaf_width,1.5mm,3mm,
1612,carex_swanii,plant_height,15cm,75cm,
1613,carex_sychnocephala,inflorescence_length,1.6cm,3cm,
1614,carex_sychnocephala,inflorescence_width,7mm,15mm,
1615,carex_sychnocephala,leaf_width,1.2mm,3mm,
1616,carex_sychnocephala,plant_height,8cm,40cm,
1617,carex_sylvatica,fruit_length,2.2mm,2.6mm,
1618,carex_sylvatica,fruit_width,1.2mm,1.5mm,
1619,carex_sylvatica,leaf_width,3mm;8.5mm;5.5mm;2mm,5.5mm;15mm;8.5mm;3mm,thick
1620,carex_sylvatica,plant_height,110cm;25cm,200cm;110cm,
1621,carex_tahoensis,inflorescence_length,1.5cm;3cm;2cm,2cm;3.7cm;3cm,
1622,carex_tahoensis,inflorescence_width,6mm,12mm,
1623,carex_tahoensis,plant_height,15cm,45cm,
1624,carex_tenax,fruit_length,3mm,3.5mm,
1625,carex_tenax,fruit_width,1.9mm,2mm,
1626,carex_tenax,plant_height,20cm,50cm,
1627,carex_tenera,inflorescence_length,2cm;2.5cm,2.5cm;5cm,
1628,carex_tenera,inflorescence_width,7mm,10mm,
1629,carex_tenera,leaf_width,2.5mm;1.3mm,3mm;2.5mm,
1630,carex_tenera,plant_height,20cm,90cm,
1631,carex_tenuiflora,fruit_length,1.5mm,2mm,
1632,carex_tenuiflora,fruit_width,1.25mm,1.5mm,1.25
1633,carex_tenuiflora,inflorescence_length,0.6cm,1.2cm,
1634,carex_tenuiflora,inflorescence_width,4mm,9mm,
1635,carex_tenuiflora,leaf_width,0.5mm,2mm,
1636,carex_tenuiflora,plant_height,10cm,50cm,
1637,carex_tetanica,fruit_length,1.8mm,3mm,
1638,carex_tetanica,fruit_width,1.6mm;1.2mm,1.8mm;1.6mm,
1639,carex_tetanica,inflorescence_length,4cm,32cm,0.9-1.6 times as long as proximal bract
1640,carex_tetanica,leaf_width,1.5mm,5mm,
1641,carex_tetanica,plant_height,15cm,65cm,
1642,carex_tetrastachya,inflorescence_length,2.5cm,6cm,
1643,carex_tetrastachya,inflorescence_width,10mm,25mm,
1644,carex_tetrastachya,leaf_width,2.5mm,5mm,
1645,carex_tetrastachya,plant_height,30cm,100cm,
1646,carex_texensis,fruit_length,1.3mm,1.5mm,
1647,carex_texensis,fruit_width,1mm,1.1mm,
1648,carex_texensis,inflorescence_length,0.6cm,3cm,
1649,carex_texensis,inflorescence_width,5mm,6mm,
1650,carex_texensis,leaf_width,1mm,1.7mm,
1651,carex_texensis,plant_height,10cm,30cm,
1652,carex_thornei,branch_quantity,0.77,0.96,
1653,carex_thornei,fruit_length,2.6mm,3.5mm,
1654,carex_thornei,fruit_width,1.3mm,1.6mm,
1655,carex_thornei,inflorescence_length,13cm,38cm,
1656,carex_thornei,leaf_width,2.1mm,4mm,
1657,carex_thornei,plant_height,4.8cm;24cm,8.1cm;53cm,
1658,carex_thurberi,inflorescence_length,6cm,25cm,
1659,carex_thurberi,leaf_width,3.5mm,9mm,
1660,carex_thurberi,plant_height,40cm,100cm,
1661,carex_timida,fruit_length,2.1mm,2.5mm,
1662,carex_timida,fruit_width,1.6mm,2.1mm,
1663,carex_timida,leaf_width,1mm,4.3mm,
1664,carex_timida,plant_height,4.6cm,34cm,
1665,carex_tincta,inflorescence_length,2.5cm;1.2cm,3.5cm;2.5cm,
1666,carex_tincta,inflorescence_width,12mm;8mm,15mm;12mm,
1667,carex_tincta,leaf_width,2mm,4mm,
1668,carex_tincta,plant_height,85cm;85cm;25cm,150cm;150cm;85cm,
1669,carex_tompkinsii,leaf_width,1.5mm,3mm,
1670,carex_tompkinsii,plant_height,10cm,40cm,
1671,carex_tonsa,fruit_length,1.6mm,2mm,
1672,carex_tonsa,fruit_width,1.2mm,1.6mm,
1673,carex_tonsa,leaf_width,0.5mm,4.3mm,
1674,carex_tonsa,plant_height,4cm,16cm,
1675,carex_torreyi,fruit_length,2mm,2.5mm,
1676,carex_torreyi,fruit_width,1.5mm,1.9mm,
1677,carex_torreyi,leaf_width,1.5mm,3mm,
1678,carex_torreyi,plant_height,15cm,50cm,
1679,carex_torta,leaf_width,3mm,5mm,
1680,carex_torta,plant_height,25cm,75cm,
1681,carex_triangularis,branch_count,10,15,
1682,carex_triangularis,fruit_length,1.4mm,1.6mm,
1683,carex_triangularis,inflorescence_length,2.5cm,6cm,
1684,carex_triangularis,plant_height,0cm,100cm,
1685,carex_tribuloides,inflorescence_length,5cm;2cm,8cm;5cm,
1686,carex_tribuloides,inflorescence_width,10mm,20mm,
1687,carex_tribuloides,leaf_width,2mm;3mm;3.2mm;2mm;3mm,3mm;7mm;7mm;3mm;4.5mm,
1688,carex_tribuloides,plant_height,50cm,110cm,
1689,carex_trichocarpa,inflorescence_length,50cm;13cm,60cm;50cm,
1690,carex_trichocarpa,leaf_width,2.5mm,8.8mm,
1691,carex_trichocarpa,plant_height,40cm,120cm,taller
1692,carex_triquetra,fruit_length,3.3mm,3.5mm,
1693,carex_triquetra,fruit_width,1.9mm,2.5mm,
1694,carex_triquetra,leaf_width,2mm,4mm,
1695,carex_triquetra,plant_height,30cm,75cm,
1696,carex_trisperma,fruit_length,1.75mm,2mm,
1697,carex_trisperma,fruit_width,1.25mm,1.5mm,1.25
1698,carex_trisperma,inflorescence_length,5cm,10cm,
1699,carex_trisperma,inflorescence_width,3mm,4mm,
1700,carex_trisperma,leaf_width,0.25mm,2mm,
1701,carex_trisperma,plant_height,20cm,70cm,
1702,carex_tuckermanii,inflorescence_length,10cm,35cm,
1703,carex_tuckermanii,leaf_width,2mm,5mm,
1704,carex_tuckermanii,plant_height,40cm,120cm,
1705,carex_tumulicola,fruit_length,2mm,2.4mm,
1706,carex_tumulicola,fruit_width,1.4mm,1.7mm,
1707,carex_tumulicola,inflorescence_length,1.5cm,5cm,
1708,carex_tumulicola,inflorescence_width,5mm,8mm,
1709,carex_tumulicola,leaf_width,1.5mm,2.5mm,
1710,carex_tumulicola,plant_height,20cm,80cm,
1711,carex_turbinata,fruit_length,1.6mm,2.6mm,
1712,carex_turbinata,fruit_width,1.5mm,2.4mm,
1713,carex_turbinata,leaf_width,2mm,3.5mm,
1714,carex_turbinata,plant_height,21cm,47cm,
1715,carex_turgescens,branch_quantity,1;2,2;3,
1716,carex_turgescens,fruit_length,2.8mm,3.6mm,
1717,carex_turgescens,fruit_width,1.6mm,2.2mm,
1718,carex_turgescens,inflorescence_length,3cm;30cm;5cm,5cm;45cm;30cm,
1719,carex_turgescens,leaf_width,1.8mm,6mm,
1720,carex_turgescens,plant_height,100cm;100cm;45cm,160cm;160cm;100cm,
1721,carex_typhina,leaf_width,3.9mm,8.7mm,
1722,carex_typhina,plant_height,30cm,80cm,
1723,carex_umbellata,fruit_length,1.4mm,1.7mm,
1724,carex_umbellata,fruit_width,1mm,1.3mm,
1725,carex_umbellata,leaf_width,2.3mm;1mm,3.8mm;2.3mm,
1726,carex_umbellata,plant_height,7.5cm;7.5cm;3cm,18cm;18cm;7.5cm,
1727,carex_unilateralis,inflorescence_length,1cm;1.4cm,1.4cm;2.5cm,
1728,carex_unilateralis,inflorescence_width,9mm,17mm,
1729,carex_unilateralis,leaf_width,2mm,3mm,
1730,carex_unilateralis,plant_height,35cm,75cm,
1731,carex_ursina,fruit_width,0.7mm,1mm,
1732,carex_ursina,inflorescence_length,0.4cm,1cm,
1733,carex_ursina,inflorescence_width,3mm,6mm,
1734,carex_ursina,leaf_width,0.5mm,1.5mm,
1735,carex_ursina,plant_height,2cm,10cm,
1736,carex_utriculata,inflorescence_length,40cm;10cm,50cm;40cm,
1737,carex_utriculata,leaf_width,12mm;4.5mm,15mm;12mm,
1738,carex_utriculata,plant_height,25cm,100cm,
1739,carex_vacillans,leaf_width,2.8mm,4mm,
1740,carex_vacillans,plant_height,15cm,60cm,
1741,carex_vaginata,fruit_length,2.2mm,3mm,
1742,carex_vaginata,fruit_width,1.2mm,1.5mm,
1743,carex_vaginata,inflorescence_length,6.5cm,25cm,
1744,carex_vaginata,leaf_width,1.5mm,4mm,
1745,carex_vaginata,plant_height,7cm,60cm,
1746,carex_vallicola,fruit_length,1.6mm,2.7mm,
1747,carex_vallicola,fruit_width,1.5mm,2mm,
1748,carex_vallicola,inflorescence_length,0.5cm,3cm,
1749,carex_vallicola,inflorescence_width,5mm,8mm,
1750,carex_vallicola,leaf_width,1mm,3mm,
1751,carex_vallicola,plant_height,12cm,60cm,
1752,carex_venusta,fruit_length,2mm,2.5mm,
1753,carex_venusta,fruit_width,1mm,1.5mm,
1754,carex_venusta,leaf_width,2.8mm;1.5mm,7.2mm;3.5mm,thick
1755,carex_venusta,plant_height,30cm,90cm,
1756,carex_vernacula,inflorescence_length,0.8cm,1.6cm,
1757,carex_vernacula,leaf_width,1.5mm;3.5mm;2mm,2mm;4mm;3.5mm,
1758,carex_vernacula,plant_height,8cm,40cm,
1759,carex_verrucosa,fruit_length,2.5mm,2.7mm,
1760,carex_verrucosa,fruit_width,2.5mm,2.7mm,
1761,carex_verrucosa,plant_height,0cm,125cm,
1762,carex_vesicaria,inflorescence_length,7.5cm,45cm,
1763,carex_vesicaria,leaf_width,1.8mm,6.5mm,
1764,carex_vesicaria,plant_height,15cm,105cm,
1765,carex_vestita,inflorescence_length,3cm,10cm,
1766,carex_vestita,leaf_width,2.2mm,5.5mm,
1767,carex_vestita,plant_height,25cm,90cm,
1768,carex_vexans,inflorescence_length,1.5cm,4cm,
1769,carex_vexans,inflorescence_width,10mm,20mm,
1770,carex_vexans,leaf_width,2mm,5mm,
1771,carex_vexans,plant_height,25cm,80cm,
1772,carex_virescens,fruit_length,1.5mm,2mm,
1773,carex_virescens,fruit_width,0.8mm,1.1mm,
1774,carex_virescens,leaf_width,2mm,4mm,
1775,carex_virescens,plant_height,30cm,100cm,
1776,carex_viridula,fruit_length,1.1mm;1.2mm;1.2mm;1.2mm;1mm,1.5mm;1.4mm;1.4mm;1.8mm;1.8mm,
1777,carex_viridula,fruit_width,0.9mm;0.9mm;0.9mm;0.9mm;0.7mm,1.2mm;1mm;1mm;1.4mm;1.4mm,
1778,carex_viridula,inflorescence_width,5.3mm,8.5mm,
1779,carex_viridula,leaf_width,1.4mm;1.6mm;3.1mm;0mm;1.6mm;1mm;0.8mm,4.6mm;3.5mm;4.5mm;3.1mm;3.5mm;5.4mm;5.4mm,
1780,carex_viridula,plant_height,10cm;2cm;2cm;2cm;2cm;2cm,35cm;4.5cm;40cm;4.5cm;85cm;85cm,
1781,carex_vulpinoidea,branch_count,10,15,
1782,carex_vulpinoidea,fruit_length,1.2mm,1.4mm,
1783,carex_vulpinoidea,inflorescence_length,3cm;7cm,7cm;10cm,
1784,carex_vulpinoidea,plant_height,0cm,100cm,
1785,carex_whitneyi,fruit_length,2.8mm,3.9mm,
1786,carex_whitneyi,fruit_width,1.7mm,2.4mm,
1787,carex_whitneyi,leaf_width,2mm,6mm,
1788,carex_whitneyi,plant_height,25cm,100cm,
1789,carex_wiegandii,fruit_length,1.4mm,1.9mm,
1790,carex_wiegandii,fruit_width,1.1mm,1.55mm,
1791,carex_wiegandii,inflorescence_length,0.8cm;1.5cm,1.5cm;3cm,
1792,carex_wiegandii,leaf_width,1.7mm;2.8mm,5mm;5mm,
1793,carex_wiegandii,plant_height,10cm,105cm,
1794,carex_willdenowii,fruit_length,1.8mm;2.5mm;2.1mm,2.1mm;2.6mm;2.5mm,
1795,carex_willdenowii,fruit_width,1.2mm;1.5mm;1.3mm,1.3mm;1.6mm;1.5mm,
1796,carex_willdenowii,leaf_width,1.3mm,3.2mm,
1797,carex_willdenowii,plant_height,3.1cm;3.1cm;8.2cm,8.2cm;8.2cm;29.7cm,
1798,carex_williamsii,fruit_length,1.2mm,1.5mm,
1799,carex_williamsii,leaf_width,0.25mm,1mm,
