,property_name,from,to,species_name,file_name
63,vein_size,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
64,vein_shape,ovoid-ellipsoid,lanceovoid,carex_venusta,../../data/external/FNAV23/V23_861.xml
65,vein_length,4.6mm,9mm,carex_venusta,../../data/external/FNAV23/V23_861.xml
66,vein_width,1.2mm,2.2mm,carex_venusta,../../data/external/FNAV23/V23_861.xml
67,vein_texture,membranous,coriaceous,carex_venusta,../../data/external/FNAV23/V23_861.xml
68,stipe_height_or_length_or_size,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
69,apex_shape,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
70,apex_pubescence,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
71,apex_pubescence,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
72,beak_height_or_length_or_size,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
73,beak_shape,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
74,beak_some_measurement,0.3mm,0.8mm,carex_venusta,../../data/external/FNAV23/V23_861.xml
75,beak_architecture_or_pubescence_or_shape,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
76,achene_architecture,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
77,achene_length,2mm,2.5mm,carex_venusta,../../data/external/FNAV23/V23_861.xml
78,achene_width,1mm,1.5mm,carex_venusta,../../data/external/FNAV23/V23_861.xml
79,stipe_some_measurement,1mm,1.5mm,carex_venusta,../../data/external/FNAV23/V23_861.xml
80,chromosome_quantity,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
81,chromosome_quantity,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
82,chromosome_quantity,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
83,chromosome_quantity,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
84,chromosome_quantity,,,carex_venusta,../../data/external/FNAV23/V23_861.xml
0,whole_organism_growth_form,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
1,whole_organism_growth_form,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
2,culm_some_measurement,20cm,90cm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
3,culm_reproduction,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
4,culm_prominence,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
5,leaf_quantity,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
6,leaf_arrangement_or_growth_form,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
7,sheath_coloration,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
8,sheath_architecture,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
9,sheath_relief,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
10,summit_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
11,summit_size,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
12,ligule_some_measurement,2.2mm,6mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
13,blade_quantity,3,4,carex_bebbii,../../data/external/FNAV23/V23_652.xml
14,blade_length,11cm,25cm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
15,blade_width,1.7mm,4.2mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
16,culm_reproduction,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
17,inflorescence_density,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
18,inflorescence_coloration,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
19,inflorescence_length,1.1cm,3cm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
20,inflorescence_width,5mm,14mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
21,internode_some_measurement,1mm,4mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
22,internode_some_measurement,1.4mm,3.4mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
23,bract_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
24,bract_height_or_length_or_size,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
25,tip_height_or_length_or_size,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
26,spike_quantity,3,10,carex_bebbii,../../data/external/FNAV23/V23_652.xml
27,spike_arrangement,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
28,spike_shape,ovoid,globose,carex_bebbii,../../data/external/FNAV23/V23_652.xml
29,spike_length,4mm,10mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
30,spike_width,3mm,7mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
31,base_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
32,base_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
33,apex_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
34,scale_architecture,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
35,scale_coloration,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
36,scale_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
37,scale_some_measurement,2.5mm,3.5mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
38,scale_height_or_length_or_size,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
39,scale_width,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
40,midstripe_coloration,whitish,brown,carex_bebbii,../../data/external/FNAV23/V23_652.xml
41,apex_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
42,apex_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
43,perigynium_orientation,ascending,ascending-spreading,carex_bebbii,../../data/external/FNAV23/V23_652.xml
44,perigynium_coloration,light,dark reddish-brown,carex_bebbii,../../data/external/FNAV23/V23_652.xml
45,perigynium_architecture,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
46,perigynium_architecture,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
47,perigynium_architecture,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
48,perigynium_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
49,perigynium_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
50,perigynium_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
51,perigynium_thickness,1mm,1.2mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
52,perigynium_thickness,1.2mm,2mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
53,perigynium_thickness,0.35mm,0.45mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
54,perigynium_l_w_ratio,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
55,margin_prominence_or_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
56,margin_width,0.2mm,0.5mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
57,margin_architecture_or_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
58,beak_coloration,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
59,beak_prominence_or_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
60,beak_architecture_or_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
61,margin_coloration,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
62,achene_some_measurement,1.2mm,2.2mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
63,achene_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
64,achene_shape,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
65,achene_thickness,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
66,achene_thickness,0.3mm,0.4mm,carex_bebbii,../../data/external/FNAV23/V23_652.xml
67,chromosome_quantity,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
68,chromosome_quantity,,,carex_bebbii,../../data/external/FNAV23/V23_652.xml
0,whole_organism_growth_form,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
1,whole_organism_growth_form,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
2,rhizome_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
3,clump_life_cycle,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
4,culm_size,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
5,culm_some_measurement,40cm,80cm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
6,culm_reproduction,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
7,culm_quantity,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
8,culm_prominence,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
9,culm_quantity,0,15,carex_suberecta,../../data/external/FNAV23/V23_646.xml
10,culm_arrangement,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
11,sheath_architecture,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
12,sheath_texture,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
13,collar_size_or_width,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
14,collar_coloration,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
15,band_size_or_width,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
16,band_coloration,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
17,region_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
18,region_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
19,summit_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
20,ligule_some_measurement,1.6mm,3.3mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
21,blade_quantity,2,5,carex_suberecta,../../data/external/FNAV23/V23_646.xml
22,blade_length,12cm,18cm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
23,blade_width,1.5mm,2.5mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
24,culm_reproduction,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
25,inflorescence_orientation,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
26,inflorescence_density,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
27,inflorescence_architecture,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
28,inflorescence_coloration,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
29,inflorescence_atypical_length,3cm,3.5cm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
30,inflorescence_length,1.5cm,3cm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
31,inflorescence_width,6mm,14mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
32,internode_some_measurement,2mm,12mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
33,internode_some_measurement,2mm,7mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
34,bract_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
35,bract_height_or_length_or_size,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
36,bristletip_height_or_length_or_size,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
37,inflorescence_variability,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
38,spike_quantity,2,5,carex_suberecta,../../data/external/FNAV23/V23_646.xml
39,spike_arrangement,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
40,spike_fusion,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
41,spike_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
42,spike_length,7mm,12mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
43,spike_width,4mm,7mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
44,base_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
45,base_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
46,apex_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
47,scale_architecture,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
48,scale_coloration,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
49,midstripe_architecture,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
50,midstripe_coloration,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
51,midstripe_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
52,midstripe_some_measurement,2.7mm,3.6mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
53,midstripe_height_or_length_or_size,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
54,midstripe_width,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
55,apex_texture,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
56,apex_shape,acute,acuminate,carex_suberecta,../../data/external/FNAV23/V23_646.xml
57,perigynium_quantity,15,80,carex_suberecta,../../data/external/FNAV23/V23_646.xml
58,perigynium_fixation_or_orientation,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
59,perigynium_coloration,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
60,perigynium_architecture,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
61,perigynium_architecture,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
62,perigynium_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
63,perigynium_prominence_or_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
64,perigynium_thickness,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
65,perigynium_thickness,0.4mm,0.5mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
66,base_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
67,base_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
68,margin_prominence_or_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
69,margin_width,0.6mm,0.9mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
70,margin_architecture_or_pubescence_or_relief,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
71,beak_coloration,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
72,beak_prominence_or_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
73,beak_atypical_some_measurement,1.6mm,1.8mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
74,beak_some_measurement,0.7mm,1.6mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
75,beak_length,2/5 length of body,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
76,beak_architecture_or_shape,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
77,margin_coloration,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
78,margin_coloration,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
79,achene_some_measurement,2mm,3mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
80,achene_shape,elliptic,ovate,carex_suberecta,../../data/external/FNAV23/V23_646.xml
81,achene_thickness,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
82,achene_thickness,0.3mm,0.4mm,carex_suberecta,../../data/external/FNAV23/V23_646.xml
83,chromosome_quantity,,,carex_suberecta,../../data/external/FNAV23/V23_646.xml
0,culm_shape,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
1,culm_some_measurement,40cm,120cm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
2,culm_reproduction,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
3,culm_texture,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
4,culm_architecture,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
5,culm_height,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
6,culm_reproduction,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
7,sheath_coloration,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
8,band_texture,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
9,sheath_size_or_width,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
10,apex_coloration,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
11,portion_size_or_width,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
12,portion_coloration,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
13,portion_architecture_or_pubescence_or_relief,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
14,portion_reflectance,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
15,portion_architecture,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
16,portion_architecture,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
17,portion_pubescence,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
18,ligule_some_measurement,3mm,12.5mm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
19,blade_width,2.5mm,8.8mm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
20,blade_pubescence,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
21,blade_relief,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
22,inflorescence_atypical_some_measurement,50cm,60cm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
23,inflorescence_some_measurement,13cm,50cm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
24,spike_orientation,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
25,spike_orientation,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
26,spike_atypical_quantity,4,6,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
27,spike_quantity,2,4,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
28,spike_architecture,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
29,spike_position_or_structure_subtype,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
30,spike_quantity,1,8,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
31,spike_architecture,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
32,scale_architecture,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
33,scale_shape,lanceolate,narrowly ovate,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
34,apex_shape,acute,acuminate,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
35,apex_architecture_or_shape,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
36,apex_pubescence,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
37,scale_architecture,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
38,scale_shape,lanceolate,narrowly ovate,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
39,apex_shape,obtuse,acuminate,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
40,apex_architecture_or_shape,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
41,apex_pubescence,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
42,perigynium_architecture,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
43,perigynium_atypical_length,5.3mm,6mm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
44,perigynium_length,6mm,11.5mm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
45,perigynium_atypical_width,1.7mm,2.1mm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
46,perigynium_width,2.1mm,3.9mm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
47,perigynium_pubescence,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
48,beak_some_measurement,2.1mm,4.4mm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
49,beak_pubescence,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
50,tooth_course,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
51,tooth_orientation,,,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
52,tooth_atypical_some_measurement,1mm,1.2mm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
53,tooth_atypical_some_measurement,2.3mm,2.8mm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
54,tooth_some_measurement,1.2mm,2.3mm,carex_trichocarpa,../../data/external/FNAV23/V23_929.xml
0,culm_coloration,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
1,culm_atypical_some_measurement,100cm,130cm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
2,culm_some_measurement,50cm,100cm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
3,sheath_pubescence,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
4,ligule_atypical_some_measurement,30mm,65mm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
5,ligule_some_measurement,3mm,30mm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
6,blade_coloration,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
7,blade_coloration,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
8,blade_coloration,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
9,blade_atypical_length,10cm,20cm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
10,blade_atypical_length,60cm,80cm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
11,blade_length,20cm,60cm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
12,blade_atypical_width,20mm,23mm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
13,blade_width,8mm,20mm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
14,blade_width,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
15,blade_pubescence,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
16,shoot_reproduction,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
17,spike_quantity,5,8,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
18,spike_shape,narrowly oblong,slenderly cylindric,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
19,spike_arrangement,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
20,spike_architecture,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
21,other_arrangement,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
22,other_architecture,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
23,other_architecture,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
24,spike_architecture,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
25,spike_some_measurement,5cm,9.5cm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
26,spike_architecture,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
27,spike_architecture,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
28,spike_atypical_length,1.5cm,3.5cm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
29,spike_length,3.5cm,14cm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
30,spike_atypical_width,2.5mm,3.5mm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
31,spike_width,3.5mm,6.5mm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
32,scale_architecture,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
33,perigynium_size_or_length,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
34,perigynium_size_or_length,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
35,scale_architecture_or_shape,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
36,other_shape,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
37,other_architecture_or_shape,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
38,perigynium_coloration,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
39,perigynium_architecture_or_shape,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
40,perigynium_architecture,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
41,perigynium_architecture,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
42,perigynium_shape,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
43,perigynium_shape,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
44,perigynium_architecture,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
45,perigynium_shape,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
46,perigynium_some_measurement,2.4mm,3.1mm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
47,perigynium_pubescence,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
48,beak_some_measurement,0.7mm,1.1mm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
49,beak_architecture_or_relief,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
50,achene_shape,,,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
51,achene_length,1.5mm,1.7mm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
52,achene_width,1mm,1.3mm,carex_amplifolia,../../data/external/FNAV23/V23_901.xml
0,whole_organism_growth_form,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
1,whole_organism_growth_form,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
2,rhizome_growth_form_or_orientation,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
3,culm_position,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
4,culm_relief,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
5,culm_shape,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
6,culm_some_measurement,55cm,130cm,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
7,culm_shape,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
8,sheath_coloration,pale green,brownish or red tinged,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
9,ligule_some_measurement,5mm,14mm,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
10,blade_pubescence,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
11,blade_shape,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
12,blade_width,4.5mm,5.5mm,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
13,blade_width,12mm,20mm,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
14,blade_width,5.5mm,12mm,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
15,blade_pubescence,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
16,inflorescence_some_measurement,15cm,35cm,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
17,inflorescence_quantity,2,5,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
18,spike_architecture,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
19,spike_orientation,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
20,spike_orientation,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
21,spike_position_or_structure_subtype,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
22,spike_atypical_quantity,2,3,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
23,spike_quantity,1,2,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
24,spike_architecture,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
25,scale_architecture,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
26,scale_shape,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
27,scale_shape,acute,acuminate,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
28,scale_pubescence,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
29,awn_pubescence_or_relief,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
30,awn_some_measurement,0mm,3.5mm,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
31,perigynium_orientation,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
32,perigynium_pubescence,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
33,perigynium_coloration,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
34,perigynium_architecture,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
35,perigynium_architecture,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
36,perigynium_shape,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
37,perigynium_shape,,,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
38,perigynium_length,3mm,4.5mm,carex_acutiformis,../../data/external/FNAV23/V23_915.xml
